	masa A			
t	x	y	θ	
0,000	29,06	-23,07	-38,5
0,033	26,93	-26,47	-44,5
0,067	23,59	-29,87	-51,7
0,100	18,24	-32,92	-61,0
0,133	12,20	-35,60	-71,1
0,167	5,571	-37,18	-81,5
0,200	-1,961	-37,56	-93,0
0,233	-9,123	-36,48	-104,0
0,267	-15,67	-34,41	-114,5
0,300	-21,79	-31,45	-124,7
0,333	-26,42	-28,02	-133,3
0,367	-30,30	-24,64	-140,9
0,400	-32,55	-21,57	-146,5
0,433	-34,01	-19,24	-150,5
0,467	-34,74	-17,69	-153,0
0,500	-34,92	-17,13	-153,9
0,533	-34,50	-17,68	-152,9
0,567	-33,53	-19,20	-150,2
0,600	-32,05	-21,35	-146,3
0,633	-29,71	-24,21	-140,8
0,667	-26,42	-27,44	-133,9
0,700	-22,03	-30,74	-125,6
0,733	-16,56	-33,66	-116,2
0,767	-10,71	-35,94	-106,6
0,800	-3,960	-37,19	-96,1
0,833	3,334	-37,29	-84,9
0,867	10,10	-36,02	-74,3
0,900	16,32	-33,74	-64,2
0,933	21,77	-30,78	-54,7
0,967	26,04	-27,43	-46,5
1,000	29,56	-24,18	-39,3
1,033	31,67	-21,41	-34,1
1,067	33,15	-19,37	-30,3
1,100	34,22	-18,00	-27,7
1,133	34,28	-17,75	-27,4
1,167	34,17	-18,32	-28,2
1,200	32,85	-19,98	-31,3
1,233	31,63	-22,28	-35,2
1,267	29,21	-25,28	-40,9
1,300	25,58	-28,57	-48,2
1,333	20,32	-31,70	-57,3
1,367	14,71	-34,40	-66,9
1,400	8,114	-36,52	-77,5
1,433	0,534	-37,37	-89,2
1,467	-6,608	-37,23	-100,1
1,500	-12,80	-35,38	-109,9
1,533	-18,85	-32,90	-119,8
1,567	-23,86	-29,79	-128,7
1,600	-27,60	-26,59	-136,1
1,633	-30,43	-23,65	-142,1
1,667	-31,88	-21,09	-146,5
1,700	-32,86	-19,30	-149,6
1,733	-32,86	-18,68	-150,4
1,767	-32,74	-18,73	-150,2
1,800	-32,31	-19,57	-148,8
1,833	-31,02	-21,31	-145,5
1,867	-27,97	-24,05	-139,3
1,900	-26,38	-26,05	-135,4
1,933	-22,35	-30,29	-126,4
1,967	-17,91	-33,36	-118,2
2,000	-12,31	-35,81	-109,0
2,033	-6,108	-37,27	-99,3
2,067	0,331	-37,88	-89,5
2,100	7,453	-37,13	-78,6
2,133	14,04	-35,22	-68,3
2,167	19,68	-32,70	-59,0
2,200	24,28	-29,60	-50,6
2,233	27,66	-26,25	-43,5
2,267	29,94	-23,33	-37,9
2,300	31,46	-20,80	-33,5
2,333	32,26	-19,08	-30,6
2,367	32,64	-18,27	-29,2
2,400	32,45	-18,81	-30,1
2,433	31,83	-20,04	-32,2
2,467	30,59	-22,28	-36,1
2,500	28,70	-25,08	-41,2
2,533	25,98	-28,06	-47,2
2,567	21,70	-31,42	-55,4
2,600	16,39	-34,35	-64,5
2,633	10,04	-36,61	-74,7
2,667	3,369	-37,88	-84,9
2,700	-3,765	-37,74	-95,7
2,733	-10,23	-36,51	-105,7
2,767	-16,33	-34,64	-115,2
2,800	-21,38	-31,58	-124,1
2,833	-25,36	-28,51	-131,6
2,867	-28,06	-25,43	-137,8
2,900	-29,93	-22,84	-142,6
2,933	-31,06	-20,96	-146,0
2,967	-31,63	-19,85	-147,9
3,000	-31,64	-19,65	-148,2
3,033	-31,06	-20,37	-146,7
3,067	-30,07	-21,87	-144,0
3,100	-28,38	-24,02	-139,8
3,133	-25,94	-26,69	-134,2
3,167	-22,63	-29,62	-127,4
3,200	-18,39	-32,58	-119,4
3,233	-13,33	-35,14	-110,8
3,267	-7,567	-36,86	-101,6
3,300	-1,051	-37,83	-91,6
3,333	5,643	-37,38	-81,4
3,367	12,04	-35,91	-71,5
3,400	17,99	-33,40	-61,7
3,433	22,84	-30,37	-53,1
3,467	26,64	-27,23	-45,6
3,500	29,64	-24,01	-39,0
3,533	31,07	-21,43	-34,6
3,567	32,08	-19,50	-31,3
3,600	32,60	-18,53	-29,6
3,633	32,56	-18,63	-29,8
3,667	31,99	-19,72	-31,7
3,700	30,75	-21,79	-35,3
3,733	28,95	-24,47	-40,2
3,767	26,25	-27,54	-46,4
3,800	22,22	-30,82	-54,2
3,833	17,23	-33,72	-62,9
3,867	11,18	-36,05	-72,8
3,900	4,584	-37,55	-83,0
3,933	-2,166	-37,86	-93,3
3,967	-8,525	-36,79	-103,0
4,000	-14,44	-35,08	-112,4
4,033	-19,49	-32,52	-120,9
4,067	-23,42	-29,53	-128,4
4,100	-26,25	-26,61	-134,6
4,133	-25,97	-24,37	-136,8
4,167	-28,93	-21,80	-143,0
4,200	-29,69	-20,52	-145,3
4,233	-29,57	-20,39	-145,4
4,267	-29,24	-20,83	-144,5
4,300	-28,40	-21,97	-142,3
4,333	-26,96	-23,89	-138,5
4,367	-24,65	-26,36	-133,1
4,400	-21,78	-29,05	-126,9
4,433	-17,90	-31,85	-119,3
4,467	-13,35	-34,27	-111,3
4,500	-7,884	-36,13	-102,3
4,533	-1,862	-37,13	-92,9
4,567	4,436	-36,98	-83,2
4,600	10,80	-35,71	-73,2
4,633	16,77	-33,40	-63,3
4,667	22,22	-30,54	-54,0
4,700	26,26	-27,31	-46,1
4,733	28,55	-24,33	-40,4
4,767	30,36	-21,48	-35,3
4,800	31,89	-19,57	-31,5
4,833	32,46	-18,41	-29,6
4,867	32,49	-18,35	-29,5
4,900	31,93	-19,35	-31,2
4,933	30,70	-21,22	-34,6
4,967	28,79	-23,81	-39,6
5,000	26,71	-26,70	-45,0
5,033	23,40	-30,02	-52,1
5,067	18,87	-33,36	-60,5
5,100	12,13	-35,45	-71,1
5,133	4,354	-37,69	-83,4
5,167	-2,167	-37,52	-93,3
5,200	-8,206	-36,52	-102,7
5,233	-13,89	-34,91	-111,7
5,267	-18,54	-32,45	-119,7
5,300	-22,43	-29,81	-127,0
5,333	-25,06	-27,10	-132,8
5,367	-26,87	-24,71	-137,4
5,400	-27,97	-22,76	-140,9
5,433	-28,22	-21,24	-143,0
5,467	-26,85	-20,77	-142,3
5,500	-27,44	-21,59	-141,8
5,533	-26,64	-22,61	-139,7
5,567	-25,73	-24,06	-136,9
5,600	-23,84	-26,24	-132,3
5,633	-21,29	-28,82	-126,5
5,667	-17,96	-31,48	-119,7
5,700	-13,62	-33,87	-111,9
5,733	-8,903	-35,72	-104,0
5,767	-2,792	-36,72	-94,3
5,800	3,597	-36,76	-84,4
5,833	9,847	-35,63	-74,5
5,867	15,96	-33,42	-64,5
5,900	20,92	-30,65	-55,7
5,933	24,64	-27,57	-48,2
5,967	28,06	-24,50	-41,1
6,000	30,81	-21,85	-35,3
6,033	31,74	-19,82	-32,0
6,067	32,10	-18,53	-30,0
6,100	33,21	-18,63	-29,3
