	masa A			
t	x	y	θ	
0,000	2,191	-34,91	-86,4
0,033	1,761	-34,92	-87,1
0,067	1,255	-34,94	-87,9
0,100	0,700	-34,94	-88,9
0,133	0,121	-34,93	-89,8
0,167	-0,484	-34,93	-90,8
0,200	-1,080	-34,91	-91,8
0,233	-1,656	-34,89	-92,7
0,267	-2,189	-34,86	-93,6
0,300	-2,694	-34,83	-94,4
0,333	-3,132	-34,80	-95,1
0,367	-3,489	-34,75	-95,7
0,400	-3,746	-34,70	-96,2
0,433	-3,927	-34,67	-96,5
0,467	-4,021	-34,68	-96,6
0,500	-4,023	-34,70	-96,6
0,533	-3,921	-34,73	-96,4
0,567	-3,720	-34,75	-96,1
0,600	-3,434	-34,81	-95,6
0,633	-3,072	-34,87	-95,0
0,667	-2,620	-34,89	-94,3
0,700	-2,120	-34,95	-93,5
0,733	-1,547	-34,97	-92,5
0,767	-0,957	-34,99	-91,6
0,800	-0,351	-35,00	-90,6
0,833	0,226	-35,01	-89,6
0,867	0,812	-34,99	-88,7
0,900	1,334	-34,99	-87,8
0,933	1,814	-34,97	-87,0
0,967	2,215	-34,94	-86,4
1,000	2,544	-34,90	-85,8
1,033	2,800	-34,87	-85,4
1,067	2,931	-34,86	-85,2
1,100	2,960	-34,85	-85,1
1,133	2,907	-34,84	-85,2
1,167	2,734	-34,87	-85,5
1,200	2,471	-34,87	-85,9
1,233	2,119	-34,90	-86,5
1,267	1,703	-34,91	-87,2
1,300	1,219	-34,93	-88,0
1,333	0,692	-34,93	-88,9
1,367	0,127	-34,93	-89,8
1,400	-0,454	-34,91	-90,7
1,433	-1,039	-34,91	-91,7
1,467	-1,602	-34,88	-92,6
1,500	-2,141	-34,85	-93,5
1,533	-2,624	-34,82	-94,3
1,567	-3,041	-34,77	-95,0
1,600	-3,361	-34,73	-95,5
1,633	-3,637	-34,71	-96,0
1,667	-3,817	-34,68	-96,3
1,700	-3,905	-34,67	-96,4
1,733	-3,917	-34,71	-96,4
1,767	-3,822	-34,73	-96,3
1,800	-3,623	-34,75	-96,0
1,833	-3,356	-34,81	-95,5
1,867	-2,977	-34,84	-94,9
1,900	-2,552	-34,88	-94,2
1,933	-2,079	-34,96	-93,4
1,967	-1,533	-34,96	-92,5
2,000	-0,943	-34,99	-91,5
2,033	-0,382	-35,00	-90,6
2,067	0,196	-35,00	-89,7
2,100	0,762	-34,99	-88,8
2,133	1,282	-34,97	-87,9
2,167	1,732	-34,95	-87,2
2,200	2,148	-34,92	-86,5
2,233	2,454	-34,91	-86,0
2,267	2,682	-34,89	-85,6
2,300	2,829	-34,86	-85,4
2,333	2,857	-34,87	-85,3
2,367	2,805	-34,86	-85,4
2,400	2,644	-34,85	-85,7
2,433	2,393	-34,87	-86,1
2,467	2,061	-34,90	-86,6
2,500	1,657	-34,91	-87,3
2,533	1,179	-34,93	-88,1
2,567	0,668	-34,94	-88,9
2,600	0,111	-34,94	-89,8
2,633	-0,456	-34,93	-90,7
2,667	-1,011	-34,91	-91,7
2,700	-1,563	-34,88	-92,6
2,733	-2,081	-34,86	-93,4
2,767	-2,563	-34,83	-94,2
2,800	-2,980	-34,80	-94,9
2,833	-3,328	-34,78	-95,5
2,867	-3,591	-34,75	-95,9
2,900	-3,764	-34,73	-96,2
2,933	-3,838	-34,72	-96,3
2,967	-3,851	-34,72	-96,3
3,000	-3,741	-34,74	-96,1
3,033	-3,572	-34,77	-95,9
3,067	-3,295	-34,80	-95,4
