	masa A			
t	x	y	θ	
0,000	9,801	-14,08	-55,2
0,033	8,756	-14,90	-59,5
0,067	6,794	-15,75	-66,7
0,100	4,571	-16,43	-74,5
0,133	1,894	-16,80	-83,6
0,167	-1,118	-16,70	-93,8
0,200	-3,881	-16,25	-103,4
0,233	-6,227	-15,43	-112,0
0,267	-7,901	-14,48	-118,6
0,300	-9,309	-13,58	-124,4
0,333	-10,21	-12,93	-128,3
0,367	-10,38	-12,68	-129,3
0,400	-10,13	-12,87	-128,2
0,433	-9,647	-13,42	-125,7
0,467	-8,414	-14,21	-120,6
0,500	-6,388	-14,93	-113,2
0,533	-4,058	-15,72	-104,5
0,567	-1,436	-16,16	-95,1
0,600	1,323	-16,24	-85,3
0,633	3,976	-15,98	-76,0
0,667	6,407	-15,43	-67,5
0,700	8,029	-14,77	-61,5
0,733	9,270	-14,14	-56,8
0,767	10,17	-13,72	-53,5
0,800	10,27	-13,62	-53,0
0,833	9,994	-13,85	-54,2
0,867	8,669	-14,35	-58,9
0,900	7,444	-15,05	-63,7
0,933	6,145	-15,73	-68,7
0,967	3,851	-16,26	-76,7
1,000	1,357	-16,47	-85,3
1,033	-1,176	-16,35	-94,1
1,067	-3,839	-15,89	-103,6
1,100	-5,964	-15,14	-111,5
1,133	-7,562	-14,27	-117,9
1,167	-9,398	-13,56	-124,7
1,200	-10,19	-13,06	-127,9
1,233	-9,845	-12,83	-127,5
1,267	-9,415	-13,05	-125,8
1,300	-8,805	-13,61	-122,9
1,333	-7,445	-14,35	-117,4
1,367	-5,313	-15,14	-109,3
1,400	-2,946	-15,80	-100,6
1,433	-0,417	-16,18	-91,5
1,467	1,957	-16,26	-83,1
1,500	4,195	-16,03	-75,3
1,533	5,813	-15,56	-69,5
1,567	7,912	-14,98	-62,2
1,600	8,961	-14,50	-58,3
1,633	9,382	-14,17	-56,5
1,667	9,291	-14,17	-56,7
1,700	9,087	-14,37	-57,7
1,733	8,371	-14,84	-60,6
1,767	7,322	-15,41	-64,6
1,800	4,931	-16,00	-72,9
1,833	2,795	-16,39	-80,3
1,867	0,897	-16,47	-86,9
1,900	-1,652	-16,27	-95,8
1,933	-4,313	-15,81	-105,3
1,967	-5,884	-15,06	-111,3
2,000	-7,569	-14,35	-117,8
2,033	-8,617	-13,69	-122,2
2,067	-9,323	-13,30	-125,0
2,100	-9,318	-13,21	-125,2
2,133	-8,976	-13,50	-123,6
2,167	-7,897	-14,04	-119,4
2,200	-6,648	-14,75	-114,3
2,233	-4,647	-15,43	-106,8
2,267	-2,368	-15,98	-98,4
2,300	9,492E-2	-16,28	-89,7
2,333	2,107	-16,30	-82,6
2,367	4,533	-16,06	-74,2
2,400	6,327	-15,63	-68,0
2,433	7,263	-15,16	-64,4
2,467	8,018	-14,79	-61,5
2,500	8,340	-14,60	-60,3
2,533	8,335	-14,61	-60,3
2,567	7,842	-14,85	-62,2
2,600	7,393	-15,28	-64,2
2,633	6,034	-15,77	-69,1
2,667	4,993	-16,36	-73,0
2,700	2,906	-16,61	-80,1
2,733	-0,240	-16,44	-90,8
2,767	-2,412	-16,07	-98,5
2,800	-4,379	-15,57	-105,7
2,833	-6,139	-14,90	-112,4
2,867	-7,449	-14,27	-117,6
2,900	-8,264	-13,77	-121,0
2,933	-8,545	-13,53	-122,3
2,967	-8,331	-13,57	-121,6
3,000	-8,046	-13,90	-120,1
3,033	-6,927	-14,43	-115,6
3,067	-5,822	-15,10	-111,1
3,100	-3,543	-15,65	-102,8
3,133	-1,778	-16,09	-96,3
3,167	0,937	-16,30	-86,7
3,200	2,657	-16,24	-80,7
3,233	4,500	-15,98	-74,3
3,267	6,125	-15,60	-68,6
3,300	6,799	-15,22	-65,9
3,333	7,539	-14,95	-63,2
3,367	7,820	-14,83	-62,2
3,400	7,871	-14,90	-62,2
3,433	7,334	-15,20	-64,2
3,467	6,356	-15,59	-67,8
3,500	4,569	-15,99	-74,1
3,533	2,912	-16,28	-79,9
3,567	1,234	-16,41	-85,7
3,600	-0,783	-16,27	-92,8
3,633	-2,619	-15,95	-99,3
3,667	-4,531	-15,42	-106,4
3,700	-6,064	-14,87	-112,2
3,733	-6,910	-14,34	-115,7
3,767	-7,747	-13,96	-119,0
3,800	-7,935	-13,84	-119,8
3,833	-7,767	-13,98	-119,1
3,867	-6,883	-14,37	-115,6
3,900	-5,753	-14,89	-111,1
3,933	-4,098	-15,47	-104,8
