	masa A			
t	x	y	θ	
0,000	14,64	-30,08	-64,0
0,033	12,29	-31,25	-68,5
0,067	9,527	-32,16	-73,5
0,100	6,393	-32,87	-79,0
0,133	3,000	-33,32	-84,9
0,167	-0,512	-33,44	-90,9
0,200	-4,036	-33,19	-96,9
0,233	-7,424	-32,69	-102,8
0,267	-10,51	-31,91	-108,2
0,300	-13,21	-30,98	-113,1
0,333	-15,54	-30,03	-117,4
0,367	-17,25	-29,20	-120,6
0,400	-18,59	-28,47	-123,1
0,433	-18,92	-28,19	-123,9
0,467	-19,05	-28,08	-124,2
0,500	-18,71	-28,41	-123,4
0,533	-18,11	-28,84	-122,1
0,567	-16,57	-29,63	-119,2
0,600	-14,92	-30,86	-115,8
0,633	-12,34	-31,88	-111,2
0,667	-9,375	-32,81	-105,9
0,700	-6,151	-33,49	-100,4
0,733	-2,618	-33,94	-94,4
0,767	0,986	-34,01	-88,3
0,800	4,804	-33,69	-81,9
0,833	7,904	-33,11	-76,6
0,867	10,83	-32,29	-71,5
0,900	13,36	-31,37	-66,9
0,933	15,34	-30,50	-63,3
0,967	16,53	-28,49	-59,9
1,000	18,17	-28,71	-57,7
1,033	18,17	-28,31	-57,3
1,067	18,00	-28,35	-57,6
1,100	17,08	-28,88	-59,4
1,133	15,99	-29,53	-61,6
1,167	14,33	-30,33	-64,7
1,200	12,20	-31,21	-68,7
1,233	9,584	-32,07	-73,4
1,267	6,588	-32,79	-78,6
1,300	3,291	-33,26	-84,3
1,333	-6,208E-2	-33,43	-90,1
1,367	-3,597	-33,24	-96,2
1,400	-6,941	-32,75	-102,0
1,433	-10,04	-32,01	-107,4
1,467	-12,82	-31,18	-112,4
1,500	-15,11	-30,25	-116,5
1,533	-16,93	-29,37	-120,0
1,567	-18,26	-28,72	-122,5
1,600	-18,61	-28,54	-123,1
1,633	-18,82	-28,36	-123,6
1,667	-18,49	-28,62	-122,9
1,700	-17,89	-28,99	-121,7
1,733	-16,44	-29,73	-118,9
1,767	-14,72	-31,05	-115,4
1,800	-12,26	-32,00	-111,0
1,833	-8,851	-32,95	-105,0
1,867	-5,589	-33,60	-99,4
1,900	-1,667	-34,02	-92,8
1,933	1,867	-34,06	-86,9
1,967	5,028	-33,77	-81,5
2,000	8,633	-33,15	-75,4
2,033	11,52	-32,33	-70,4
2,067	13,99	-31,40	-66,0
2,100	15,94	-30,48	-62,4
2,133	17,32	-29,73	-59,8
2,167	18,22	-29,18	-58,0
2,200	18,64	-28,94	-57,2
2,233	18,52	-28,98	-57,4
2,267	17,85	-29,32	-58,7
2,300	16,77	-29,94	-60,7
2,333	15,21	-30,74	-63,7
2,367	13,09	-31,65	-67,5
2,400	10,60	-32,52	-71,9
2,433	7,590	-33,28	-77,2
2,467	4,553	-33,80	-82,3
2,500	1,157	-34,03	-88,1
2,533	-2,249	-33,95	-93,8
2,567	-5,607	-33,55	-99,5
2,600	-8,535	-32,92	-104,5
2,633	-11,10	-32,09	-109,1
2,667	-13,35	-31,19	-113,2
2,700	-15,31	-30,33	-116,8
2,733	-16,44	-29,54	-119,1
2,767	-17,27	-29,03	-120,7
2,800	-17,52	-28,87	-121,3
2,833	-17,20	-29,08	-120,6
2,867	-16,33	-29,63	-118,9
2,900	-14,94	-30,43	-116,1
2,933	-13,07	-31,31	-112,7
2,967	-10,75	-32,23	-108,4
3,000	-8,363	-33,03	-104,2
3,033	-5,021	-33,69	-98,5
3,067	-1,595	-34,03	-92,7
