	masa A			
t	x	y	θ	
0,000	35,84	-21,47	-30,9
0,033	36,54	-21,54	-30,5
0,067	33,16	-26,05	-38,2
0,100	30,79	-28,89	-43,2
0,133	27,91	-32,16	-49,1
0,167	23,86	-35,63	-56,2
0,200	17,70	-38,64	-65,4
0,233	10,59	-40,89	-75,5
0,267	3,648	-42,01	-85,0
0,300	-3,721	-41,94	-95,1
0,333	-10,82	-40,63	-104,9
0,367	-18,01	-38,12	-115,3
0,400	-23,78	-35,01	-124,2
0,433	-28,36	-31,49	-132,0
0,467	-31,69	-27,93	-138,6
0,500	-34,06	-24,86	-143,9
0,533	-35,57	-22,40	-147,8
0,567	-36,47	-20,72	-150,4
0,600	-36,35	-20,63	-150,4
0,633	-35,56	-20,96	-149,5
0,667	-35,26	-21,98	-148,1
0,700	-34,04	-23,80	-145,0
0,733	-32,75	-25,94	-141,6
0,767	-29,84	-29,13	-135,7
0,800	-26,46	-32,48	-129,2
0,833	-21,92	-35,75	-121,5
0,867	-15,59	-38,86	-111,9
0,900	-8,691	-41,16	-101,9
0,933	-1,914	-42,30	-92,6
0,967	5,082	-41,96	-83,1
1,000	12,07	-40,63	-73,5
1,033	18,30	-38,26	-64,4
1,067	23,37	-35,29	-56,5
1,100	27,95	-31,93	-48,8
1,133	31,27	-28,44	-42,3
1,167	33,80	-25,49	-37,0
1,200	35,47	-23,15	-33,1
1,233	36,74	-21,69	-30,6
1,267	37,27	-21,05	-29,5
1,300	36,69	-21,19	-30,0
1,333	36,07	-22,31	-31,7
1,367	35,03	-24,28	-34,7
1,400	33,09	-26,93	-39,1
1,433	30,26	-30,03	-44,8
1,467	26,46	-33,35	-51,6
1,500	21,27	-36,62	-59,9
1,533	15,37	-39,44	-68,7
1,567	9,285	-41,32	-77,3
1,600	2,021	-42,18	-87,3
1,633	-4,857	-41,93	-96,6
1,667	-12,15	-40,38	-106,7
1,700	-18,33	-37,95	-115,8
1,733	-23,84	-34,75	-124,5
1,767	-28,13	-31,33	-131,9
1,800	-31,29	-28,10	-138,1
1,833	-32,72	-25,78	-141,8
1,867	-33,03	-23,13	-145,0
1,900	-35,37	-22,26	-147,8
1,933	-35,60	-21,79	-148,5
1,967	-35,37	-22,09	-148,0
2,000	-34,64	-23,27	-146,1
2,033	-33,48	-25,01	-143,2
2,067	-31,29	-27,80	-138,4
2,100	-28,34	-30,85	-132,6
2,133	-24,73	-34,00	-126,0
2,167	-19,69	-37,20	-117,9
2,200	-14,32	-39,75	-109,8
2,233	-7,693	-41,62	-100,5
2,267	-0,835	-42,43	-91,1
2,300	6,490	-42,09	-81,2
2,333	13,48	-40,57	-71,6
2,367	19,78	-38,09	-62,6
2,400	25,37	-34,94	-54,0
2,433	29,09	-31,76	-47,5
2,467	31,81	-28,46	-41,8
2,500	33,95	-25,45	-36,9
2,533	35,47	-23,27	-33,3
2,567	36,33	-21,89	-31,1
2,600	36,57	-21,39	-30,3
