	masa A			
t	x	y	θ	
0,000	25,84	-21,74	-40,1
0,033	23,31	-24,91	-46,9
0,067	20,05	-27,91	-54,3
0,100	15,54	-31,07	-63,4
0,133	9,991	-33,45	-73,4
0,167	3,417	-34,94	-84,4
0,200	-3,830	-35,14	-96,2
0,233	-10,91	-33,64	-108,0
0,267	-17,51	-31,06	-119,4
0,300	-23,27	-27,64	-130,1
0,333	-27,79	-23,88	-139,3
0,367	-31,01	-20,16	-147,0
0,400	-33,14	-17,11	-152,7
0,433	-34,21	-14,74	-156,7
0,467	-34,69	-13,43	-158,8
0,500	-34,70	-13,37	-158,9
0,533	-34,21	-14,53	-157,0
0,567	-33,17	-16,70	-153,3
0,600	-31,11	-19,55	-147,9
0,633	-28,17	-22,94	-140,8
0,667	-23,89	-26,45	-132,1
0,700	-18,62	-29,84	-122,0
0,733	-12,58	-32,56	-111,1
0,767	-5,956	-34,21	-99,9
0,800	1,105	-34,71	-88,2
0,833	7,535	-33,82	-77,4
0,867	13,35	-31,84	-67,3
0,900	18,00	-29,17	-58,3
0,933	21,56	-26,17	-50,5
0,967	24,12	-23,36	-44,1
1,000	25,88	-20,96	-39,0
1,033	27,46	-19,15	-34,9
1,067	28,49	-18,12	-32,5
1,100	28,46	-18,00	-32,3
1,133	28,09	-18,65	-33,6
1,167	27,33	-20,12	-36,4
1,200	25,33	-22,22	-41,3
1,233	24,15	-24,91	-45,9
1,267	19,50	-27,61	-54,8
1,300	15,54	-30,94	-63,3
1,333	10,58	-33,22	-72,3
1,367	4,660	-34,70	-82,4
1,400	-1,839	-35,08	-93,0
1,433	-8,608	-34,41	-104,0
1,467	-14,91	-32,52	-114,6
1,500	-20,56	-29,65	-124,7
1,533	-25,11	-26,22	-133,8
1,567	-28,62	-23,06	-141,1
1,600	-31,04	-20,08	-147,1
1,633	-32,63	-18,04	-151,1
1,667	-32,41	-16,43	-153,1
1,700	-31,54	-17,94	-150,4
1,733			
1,767	-30,91	-19,21	-148,1
1,800	-28,85	-21,74	-143,0
1,833	-26,47	-24,60	-137,1
1,867	-22,71	-28,05	-129,0
1,900	-17,74	-30,91	-119,8
1,933	-11,93	-33,19	-109,8
1,967	-5,821	-34,71	-99,5
2,000	0,455	-34,74	-89,3
2,033	6,761	-34,39	-78,9
2,067	12,18	-32,86	-69,7
2,100	16,81	-31,68	-62,0
2,133	20,44	-29,32	-55,1
2,167	22,55	-25,97	-49,0
2,200	24,89	-23,17	-42,9
2,233	26,06	-21,57	-39,6
2,267	26,33	-20,65	-38,1
2,300	26,48	-20,47	-37,7
2,333	25,97	-21,07	-39,1
2,367	25,54	-22,38	-41,2
2,400	24,25	-24,24	-45,0
2,433	21,40	-26,34	-50,9
2,467	18,21	-29,25	-58,1
2,500	14,60	-31,26	-65,0
2,533	9,801	-33,22	-73,6
2,567	4,052	-34,69	-83,3
2,600	-2,037	-34,99	-93,3
2,633	-7,985	-33,92	-103,2
2,667	-13,79	-32,27	-113,1
2,700	-19,15	-29,89	-122,6
2,733	-23,63	-27,09	-131,1
2,767	-26,93	-24,31	-137,9
2,800	-29,42	-22,00	-143,2
2,833	-30,78	-20,03	-146,9
2,867	-29,87	-19,14	-147,3
2,900	-27,65	-18,14	-146,7
2,933	-30,12	-20,63	-145,6
2,967	-28,53	-21,58	-142,9
3,000	-26,63	-23,80	-138,2
3,033	-23,56	-26,41	-131,7
3,067	-19,47	-29,12	-123,8
3,100	-14,85	-31,65	-115,1
3,133	-9,399	-33,50	-105,7
3,167	-3,662	-34,61	-96,0
3,200	2,205	-34,73	-86,4
3,233	7,804	-33,93	-77,0
3,267	12,81	-32,30	-68,4
3,300	16,88	-30,23	-60,8
3,333	20,40	-27,96	-53,9
3,367	22,26	-25,83	-49,2
3,400	24,56	-24,02	-44,4
3,433	25,94	-22,75	-41,2
3,467	26,43	-22,04	-39,8
3,500	25,28	-22,33	-41,5
3,533	23,18	-22,42	-44,0
3,567	23,62	-24,60	-46,2
3,600	22,04	-26,34	-50,1
3,633	19,50	-28,40	-55,5
3,667	16,26	-30,53	-62,0
3,700	12,28	-32,53	-69,3
3,733	7,384	-34,01	-77,7
3,767	1,968	-34,73	-86,8
3,800	-3,690	-34,58	-96,1
