	masa A			
t	x	y	θ	
0,000	15,90	-9,258	-30,2
0,033	14,38	-11,68	-39,1
0,067	11,98	-13,99	-49,4
0,100	8,418	-16,02	-62,3
0,133	3,964	-17,48	-77,2
0,167	-1,014	-17,63	-93,3
0,200	-6,051	-16,73	-109,9
0,233	-10,29	-14,66	-125,1
0,267	-13,38	-12,19	-137,7
0,300	-15,11	-9,786	-147,1
0,333	-16,24	-7,910	-154,0
0,367	-17,67	-6,821	-158,9
0,400	-17,93	-7,140	-158,3
0,433	-17,18	-7,734	-155,8
0,467	-15,89	-9,561	-149,0
0,500	-13,62	-11,98	-138,7
0,533	-10,50	-14,40	-126,1
0,567	-6,691	-16,47	-112,1
0,600	-2,071	-17,64	-96,7
0,633	2,800	-17,69	-81,0
0,667	7,249	-16,67	-66,5
0,700	11,13	-14,84	-53,1
0,733	13,72	-12,74	-42,9
0,767	15,23	-10,88	-35,5
0,800	15,79	-9,527	-31,1
0,833	16,21	-8,934	-28,9
0,867	16,09	-9,216	-29,8
0,900	15,35	-10,36	-34,0
0,933	14,02	-12,12	-40,8
0,967	12,03	-14,09	-49,5
1,000	8,949	-15,99	-60,8
1,033	4,858	-17,38	-74,4
1,067	0,625	-17,68	-88,0
1,100	-4,371	-17,20	-104,3
1,133	-8,520	-15,60	-118,6
1,167	-11,72	-13,45	-131,1
1,200	-13,97	-11,28	-141,1
1,233	-15,33	-9,473	-148,3
1,267	-16,05	-8,379	-152,4
1,300	-16,03	-8,206	-152,9
1,333	-16,37	-8,841	-151,6
1,367	-15,11	-10,41	-145,4
1,400	-13,17	-12,29	-137,0
1,433	-10,36	-14,42	-125,7
1,467	-6,689	-16,29	-112,3
1,500	-2,444	-17,41	-98,0
1,533	2,153	-17,55	-83,0
1,567	6,440	-16,77	-69,0
1,600	10,12	-15,26	-56,5
1,633	12,93	-13,42	-46,1
1,667	14,37	-11,76	-39,3
1,700	15,28	-10,53	-34,6
1,733	15,08	-10,09	-33,8
1,767	14,85	-10,37	-34,9
1,800	14,56	-11,28	-37,8
1,833	13,28	-12,80	-43,9
1,867	10,60	-14,41	-53,7
1,900	7,623	-16,10	-64,7
1,933	3,863	-17,25	-77,4
1,967	-0,607	-17,49	-92,0
2,000	-4,663	-16,89	-105,4
2,033	-8,562	-15,37	-119,1
2,067	-11,89	-13,56	-131,3
2,100	-14,28	-11,68	-140,7
2,133	-15,12	-10,01	-146,5
2,167	-15,52	-9,128	-149,5
2,200	-15,57	-9,069	-149,8
2,233	-15,14	-9,828	-147,0
2,267	-14,08	-11,24	-141,4
2,300	-11,95	-13,05	-132,5
2,333	-9,260	-14,94	-121,8
2,367	-5,576	-16,49	-108,7
2,400	-1,667	-17,33	-95,5
2,433	2,565	-17,36	-81,6
2,467	6,506	-16,49	-68,5
2,500	9,414	-15,10	-58,1
2,533	11,69	-13,48	-49,1
2,567	13,41	-12,07	-42,0
2,600	13,83	-11,16	-38,9
2,633	14,05	-10,89	-37,8
2,667	13,76	-11,24	-39,2
2,700	13,23	-12,23	-42,8
2,733	11,53	-13,68	-49,9
2,767	10,39	-15,27	-55,8
2,800	6,058	-16,68	-70,0
2,833	2,727	-17,28	-81,0
2,867	-1,404	-17,28	-94,6
2,900	-5,181	-16,51	-107,4
2,933	-8,620	-15,03	-119,8
2,967	-11,29	-13,30	-130,3
3,000	-13,17	-11,75	-138,3
3,033	-13,72	-10,66	-142,1
3,067	-13,83	-10,27	-143,4
3,100	-13,93	-10,38	-143,3
3,133	-13,06	-11,33	-139,1
3,167	-12,02	-12,64	-133,6
3,200	-9,775	-14,26	-124,4
3,233	-6,844	-15,85	-113,4
3,267	-3,314	-16,97	-101,0
3,300	0,779	-17,36	-87,4
3,333	4,320	-17,08	-75,8
3,367	7,929	-16,13	-63,8
3,400	10,67	-14,77	-54,1
3,433	12,33	-13,42	-47,4
3,467	12,93	-12,33	-43,6
3,500	13,49	-11,74	-41,0
3,533	13,46	-11,77	-41,2
3,567	13,45	-12,36	-42,6
3,600	12,33	-13,45	-47,5
3,633	11,22	-14,99	-53,2
3,667	7,723	-16,22	-64,5
3,700	4,544	-17,28	-75,3
3,733	0,823	-17,62	-87,3
3,767	-3,026	-17,23	-100,0
3,800	-6,557	-16,24	-112,0
3,833	-9,572	-14,83	-122,8
3,867	-11,34	-13,37	-130,3
3,900	-12,89	-12,13	-136,7
3,933	-13,62	-11,37	-140,1
3,967	-13,70	-11,28	-140,5
4,000	-13,24	-11,82	-138,2
4,033	-12,09	-12,92	-133,1
4,067	-10,16	-14,32	-125,3
4,100	-7,801	-15,79	-116,3
4,133	-4,513	-16,97	-104,9
4,167	-0,870	-17,56	-92,8
4,200	2,787	-17,56	-81,0
4,233	6,365	-16,91	-69,4
4,267	9,316	-15,79	-59,5
4,300	11,54	-14,54	-51,6
4,333	12,13	-13,51	-48,1
4,367	12,87	-12,59	-44,4
4,400	13,38	-12,39	-42,8
4,433	13,00	-12,78	-44,5
4,467	12,09	-13,64	-48,4
4,500	10,01	-14,76	-55,9
4,533	7,997	-15,95	-63,4
4,567	4,908	-16,92	-73,8
