	masa A			
t	x	y	θ	
0,000	6,242	-33,97	-79,6
0,033	5,584	-34,13	-80,7
0,067	4,698	-34,27	-82,2
0,100	3,643	-34,44	-84,0
0,133	2,452	-34,58	-85,9
0,167	1,195	-34,69	-88,0
0,200	-7,526E-2	-34,84	-90,1
0,233	-1,517	-34,80	-92,5
0,267	-2,879	-34,75	-94,7
0,300	-4,187	-34,66	-96,9
0,333	-5,422	-34,47	-98,9
0,367	-6,454	-34,32	-100,6
0,400	-7,311	-34,20	-102,1
0,433	-7,545	-34,38	-102,4
0,467	-7,971	-34,30	-103,1
0,500	-8,115	-34,26	-103,3
0,533	-8,004	-34,27	-103,1
0,567	-7,676	-34,26	-102,6
0,600	-7,440	-34,10	-102,3
0,633	-6,561	-34,22	-100,9
0,667	-6,090	-34,23	-100,1
0,700	-3,689	-34,78	-96,1
0,733	-2,382	-34,89	-93,9
0,767	-0,699	-35,04	-91,1
0,800	0,703	-35,08	-88,9
0,833	2,081	-35,04	-86,6
0,867	3,353	-34,96	-84,5
0,900	4,542	-34,84	-82,6
0,933	5,523	-34,69	-81,0
0,967	6,357	-34,54	-79,6
1,000	6,975	-34,44	-78,6
1,033	7,383	-34,36	-77,9
1,067	7,556	-34,28	-77,6
1,100	7,509	-34,26	-77,6
1,133	7,227	-34,28	-78,1
1,167	6,734	-34,33	-78,9
1,200	6,056	-34,45	-80,0
1,233	5,187	-34,57	-81,5
1,267	4,152	-34,72	-83,2
1,300	2,997	-34,84	-85,1
1,333	1,734	-34,95	-87,2
1,367	0,378	-34,99	-89,4
1,400	-0,947	-35,01	-91,5
1,433	-2,257	-34,98	-93,7
1,467	-3,529	-34,90	-95,8
1,500	-4,750	-34,78	-97,8
1,533	-5,784	-34,64	-99,5
1,567	-6,578	-34,51	-100,8
1,600	-7,221	-34,43	-101,8
1,633	-7,592	-34,40	-102,4
1,667	-7,713	-34,38	-102,6
1,700	-7,569	-34,38	-102,4
1,733	-7,175	-34,42	-101,8
1,767	-6,527	-34,53	-100,7
1,800	-5,675	-34,63	-99,3
1,833	-4,539	-34,78	-97,4
1,867	-3,365	-34,91	-95,5
1,900	-2,029	-35,02	-93,3
1,933	-0,715	-35,04	-91,2
1,967	0,764	-35,08	-88,8
2,000	2,087	-35,03	-86,6
2,033	3,360	-34,96	-84,5
2,067	4,526	-34,84	-82,6
2,100	5,511	-34,71	-81,0
2,133	6,321	-34,56	-79,6
2,167	6,910	-34,43	-78,7
2,200	7,272	-34,34	-78,0
2,233	7,419	-34,30	-77,8
2,267	7,336	-34,27	-77,9
2,300	7,032	-34,31	-78,4
2,333	6,518	-34,39	-79,3
2,367	5,808	-34,48	-80,4
2,400	4,891	-34,59	-82,0
2,433	3,842	-34,72	-83,7
2,467	2,713	-34,84	-85,5
2,500	1,464	-34,93	-87,6
2,533	0,143	-34,99	-89,8
2,567	-1,064	-35,02	-91,7
2,600	-2,446	-34,97	-94,0
2,633	-3,660	-34,90	-96,0
2,667	-4,768	-34,79	-97,8
2,700	-5,761	-34,65	-99,4
2,733	-6,561	-34,56	-100,7
2,767	-7,125	-34,47	-101,7
2,800	-7,458	-34,40	-102,2
2,833	-7,541	-34,38	-102,4
2,867	-7,367	-34,38	-102,1
2,900	-6,940	-34,42	-101,4
2,933	-6,294	-34,51	-100,3
2,967	-5,424	-34,64	-98,9
3,000	-4,250	-34,80	-97,0
3,033	-3,038	-34,93	-95,0
3,067	-1,757	-35,03	-92,9
3,100	-0,355	-35,08	-90,6
3,133	0,977	-35,11	-88,4
3,167	2,198	-35,06	-86,4
3,200	3,444	-34,98	-84,4
3,233	4,524	-34,85	-82,6
3,267	5,472	-34,72	-81,0
3,300	6,239	-34,59	-79,8
3,333	6,773	-34,48	-78,9
3,367	7,114	-34,39	-78,3
3,400	7,230	-34,33	-78,1
3,433	7,134	-34,32	-78,3
3,467	6,830	-34,34	-78,8
3,500	6,303	-34,41	-79,6
3,533	5,552	-34,52	-80,9
3,567	4,671	-34,64	-82,3
3,600	3,632	-34,77	-84,0
3,633	2,549	-34,90	-85,8
3,667	1,289	-34,97	-87,9
3,700	1,542E-2	-35,02	-90,0
3,733	-1,276	-35,02	-92,1
3,767	-2,590	-34,97	-94,2
3,800	-3,810	-34,88	-96,2
3,833	-4,869	-34,77	-98,0
3,867	-5,781	-34,63	-99,5
3,900	-6,506	-34,54	-100,7
