	masa A			
t	x	y	θ	
0,000	5,917	-29,31	-78,6
0,033	5,049	-29,46	-80,3
0,067	4,070	-29,66	-82,2
0,100	2,911	-29,79	-84,4
0,133	1,702	-29,86	-86,7
0,167	0,486	-29,99	-89,1
0,200	-0,785	-29,97	-91,5
0,233	-2,060	-29,91	-93,9
0,267	-3,308	-29,81	-96,3
0,300	-4,403	-29,63	-98,5
0,333	-5,361	-29,45	-100,3
0,367	-6,005	-29,36	-101,6
0,400	-6,449	-29,24	-102,4
0,433	-6,486	-29,34	-102,5
0,467	-6,424	-29,36	-102,3
0,500	-6,261	-29,33	-102,1
0,533	-5,711	-29,42	-101,0
0,567	-4,955	-29,55	-99,5
0,600	-3,829	-29,40	-97,4
0,633	-2,685	-29,48	-95,2
0,667	-1,355	-29,54	-92,6
0,700	-2,167E-2	-29,54	-90,0
0,733	1,239	-29,57	-87,6
0,767	2,510	-29,43	-85,1
0,800	3,583	-29,33	-83,0
0,833	4,570	-29,25	-81,1
0,867	5,383	-29,14	-79,5
0,900	5,960	-29,02	-78,4
0,933	6,377	-28,93	-77,6
0,967	6,517	-28,94	-77,3
1,000	6,420	-28,98	-77,5
1,033	5,994	-29,08	-78,4
1,067	5,385	-29,20	-79,5
1,100	4,580	-29,33	-81,1
1,133	3,631	-29,47	-83,0
1,167	2,531	-29,54	-85,1
1,200	1,364	-29,52	-87,4
1,233	0,126	-29,62	-89,8
1,267	-1,067	-29,55	-92,1
1,300	-2,362	-29,54	-94,6
1,333	-3,419	-29,48	-96,6
1,367	-4,285	-29,35	-98,3
1,400	-4,725	-29,35	-99,1
1,433	-5,592	-29,13	-100,9
1,467	-6,056	-29,28	-101,7
1,500	-5,951	-29,07	-101,6
1,533	-5,687	-29,12	-101,1
1,567	-5,303	-29,22	-100,3
1,600	-4,715	-29,27	-99,2
1,633	-3,927	-29,41	-97,6
1,667	-2,955	-29,53	-95,7
1,700	-1,824	-29,49	-93,5
1,733	-0,559	-29,48	-91,1
1,767	0,794	-29,46	-88,5
1,800	1,858	-29,44	-86,4
1,833	3,024	-29,38	-84,1
1,867	4,075	-29,33	-82,1
1,900	4,955	-29,24	-80,4
1,933	5,495	-29,16	-79,3
1,967	5,747	-29,02	-78,8
2,000	5,983	-29,01	-78,3
2,033	5,994	-28,98	-78,3
2,067	5,704	-29,08	-78,9
2,100	5,268	-29,16	-79,8
2,133	4,542	-29,25	-81,2
2,167	3,708	-29,35	-82,8
2,200	2,760	-29,49	-84,7
2,233	1,745	-29,52	-86,6
2,267	0,674	-29,63	-88,7
2,300	-0,584	-29,60	-91,1
2,333	-1,713	-29,60	-93,3
2,367	-2,808	-29,48	-95,4
2,400	-3,666	-29,37	-97,1
2,433	-4,452	-29,28	-98,6
2,467	-4,920	-29,21	-99,6
2,500	-5,438	-29,10	-100,6
2,533	-5,582	-29,12	-100,8
2,567	-5,507	-29,14	-100,7
2,600	-5,212	-29,19	-100,1
2,633	-4,506	-29,36	-98,7
2,667	-4,160	-29,33	-98,1
2,700	-3,293	-29,45	-96,4
2,733	-2,318	-29,54	-94,5
2,767	-0,992	-29,57	-91,9
2,800	0,115	-29,50	-89,8
2,833	1,351	-29,48	-87,4
2,867	2,325	-29,42	-85,5
2,900	3,208	-29,34	-83,8
2,933	3,938	-29,33	-82,4
2,967	4,774	-29,20	-80,7
3,000	5,269	-29,12	-79,7
3,033	5,594	-29,11	-79,1
3,067	5,641	-29,09	-79,0
3,100	5,823	-29,33	-78,8
3,133	5,451	-29,38	-79,5
3,167	4,821	-29,37	-80,7
3,200	3,791	-29,40	-82,7
3,233	2,844	-29,49	-84,5
3,267	1,896	-29,56	-86,3
3,300	0,958	-29,64	-88,1
3,333	-0,182	-29,64	-90,4
3,367	-1,264	-29,61	-92,4
3,400	-2,283	-29,57	-94,4
3,433	-3,228	-29,53	-96,2
3,467	-4,096	-29,47	-97,9
3,500	-4,744	-29,55	-99,1
3,533	-4,879	-29,41	-99,4
3,567	-5,074	-29,39	-99,8
3,600	-5,102	-29,36	-99,9
3,633	-4,973	-29,58	-99,5
3,667	-4,741	-29,60	-99,1
3,700	-4,162	-29,66	-98,0
3,733	-3,421	-29,74	-96,6
3,767	-2,332	-29,64	-94,5
3,800	-1,367	-29,70	-92,6
3,833	-0,240	-29,53	-90,5
3,867	0,802	-29,55	-88,4
3,900	1,864	-29,51	-86,4
3,933	2,683	-29,45	-84,8
3,967	3,498	-29,39	-83,2
4,000	4,172	-29,32	-81,9
4,033	5,033	-29,33	-80,3
4,067	5,031	-29,19	-80,2
4,100	5,117	-29,19	-80,1
4,133	5,055	-29,25	-80,2
4,167	4,805	-29,31	-80,7
4,200	4,380	-29,37	-81,5
4,233	3,971	-29,54	-82,3
4,267	2,981	-29,56	-84,2
4,300	2,179	-29,61	-85,8
4,333	1,293	-29,65	-87,5
4,367	0,336	-29,63	-89,4
4,400	-0,598	-29,62	-91,2
4,433	-1,613	-29,58	-93,1
4,467	-2,666	-29,54	-95,2
4,500	-3,614	-29,72	-96,9
4,533	-4,244	-29,67	-98,1
